labels,text,phone_number
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,8232007156
ham,Captain is in our room:),8226917920
ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",8863972944
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,8623403912
ham,S...i will take mokka players only:),7113388335
ham,Are you still playing with gautham?,6540580989
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,7499948997
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",7922952558
ham,Sorry . I will be able to get to you. See you in the morning.,7851278616
ham,Aight well keep me informed,8374113854
ham,I am not having her number sir,9388742755
ham,Am only searching for good dual sim mobile pa.,7196026101
ham,That seems unnecessarily hostile,6380715395
ham,Dude got a haircut. Now its breezy up there,8654502682
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",306-932-8448
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),8434223950
ham,i thought we were doing a king of the hill thing there.,9627453152
ham,Nope i'll come online now..,8780897278
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,9563447176
ham,Y bishan lei... I tot Ì_ say lavender? ,9915194196
ham,Boo what time u get out? U were supposed to take me shopping today. :(,8790357816
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",6102890060
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",6143840863
ham,on a Tuesday night r u 4 real,6166072364
ham,Yes when is the appt again?,9835587830
ham,Just got outta class gonna go gym.,8654520293
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,7763810260
ham,ÌÏ all write or wat..,7417007548
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,7320951659
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,6695480645
ham,Hi:)did you asked to waheeda fathima about leave?,8674731711
ham,Enjoy urself tmr...,9110179352
ham,You still around? I could use a half-8th,9404505489
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,155-954-1523
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,7193500324
ham,ÌÏ bot notes oredi... Cos i juz rem i got...,9415745579
ham,Yes. Rent is very expensive so its the way we save.,8158408890
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",6646061913
ham,Hows the pain dear?y r u smiling?,8513623408
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",8202765656
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,232-219-2436
ham,"Sorry, I can't help you on this.",6676655435
ham,Great. So should i send you my account number.,7137420320
ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",9273394325
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",173-189-6255
ham,ÌÏ only send me the contents page...,8547185363
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",7769521291
ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",6934961659
ham,"I can't right this second, gotta hit people up first",6319580995
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",8131265246
ham,So what about you. What do you remember,9730349371
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,8756081982
ham,Mm yes dear look how i am hugging you both. :-P,9681665334
ham,I like dis sweater fr mango but no more my size already so irritating.,7428951614
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,9436441350
ham,Anytime lor...,9265503758
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,517-395-4811
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,9641192092
spam,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",605-946-8921
ham,Me fine..absolutly fine,8447809589
ham,K and you're sure I don't have to have consent forms to do it :V,8980771617
spam,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,569-119-1885
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",571-404-4561
ham,How much is torch in 9ja.,6915360069
ham,"Doing nothing, then u not having dinner w us?",8408104783
ham,How are you. Just checking up on you,7758231835
ham,Done it but internet connection v slow and can‰Û÷t send it. Will try again later or first thing tomo.,6893794805
ham,Mathews or tait or edwards or anderson,7492943470
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,8514385193
ham,No need lar i go engin? Cos my sis at arts today...,8691300924
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,9160171957
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,987-314-1701
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",7737984230
ham,S.i'm watching it in live..,9866526109
ham,"see you then, we're all christmassy here!",8437663879
ham,"K I'm ready,  &lt;#&gt; ?",6793350995
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",8916900493
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,6291693597
ham,what are your new years plans?,8460206005
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,887-633-2862
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,8722388301
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",7594703456
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,9901835525
ham,When did dad get back.,9579611310
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",8316861875
ham,Yes just finished watching days of our lives. I love it.,9200621233
ham,Juz go google n search 4 qet...,6820157647
ham,Many times we lose our best ones bcoz we are ,9907115986
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",8946123771
ham,Just getting back home,6622691294
ham,"Sorry, I'll call later  &lt;#&gt; mins",6547688834
ham,Dun need to use dial up juz open da browser n surf...,7511308914
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,987-260-6963
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",7883495969
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,9966622606
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""",438-335-1837
ham,You also didnt get na hi hi hi hi hi,9590651475
ham,Ya but it cant display internal subs so i gotta extract them,7343907582
ham,If i said anything wrong sorry de:-),7383765198
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,8270712037
ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,8184134640
ham,"Yeah I should be able to, I'll text you when I'm ready to meet up",9297500780
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,8691465619
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",6298963277
ham,"When you get free, call me",6797283702
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ‰Û_,6578517203
ham,Ok i msg u b4 i leave my house.,7366944871
ham,Still at west coast... Haiz... ÌÏ'll take forever to come back...,8886783243
ham,MMM ... Fuck .... Merry Christmas to me,6790939933
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,9177988890
ham,Update your face book status frequently :),6560060209
ham,Just now saw your message.it k da:),8805088936
ham,Was it something u ate?,8450594348
ham,So what did the bank say about the money?,6265190629
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,8562670469
ham,Hey they r not watching movie tonight so i'll prob b home early...,6797812102
ham,Yar lor... How u noe? U used dat route too?,8706051386
ham,2mro i am not coming to gym machan. Goodnight.,9201883050
ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,8766168976
ham,Can u look 4 me in da lib i got stuff havent finish yet.,7464551492
ham,Sounds great! Im going to sleep now. Have a good night!,7844713308
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,534-923-7025
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",6736279016
ham,How come u got nothing to do?,9149918657
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,8415883327
ham,i want to grasp your pretty booty :),7348292742
ham,I've got it down to a tea. not sure which flavour,6427624841
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,9520183406
ham,Dear i am not denying your words please,6761355563
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,6994918022
ham,COME BACK TO TAMPA FFFFUUUUUUU,8740995678
ham,"2 celebrate my båÕday, y else?",9816575716
ham,Merry christmas to u too annie!,6707967310
ham,Please tell me you have some of that special stock you were talking about,7292275911
ham,I sent them. Do you like?,7249129148
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",952-908-2897
ham,"Awesome, be there in a minute",7916749031
ham,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",7824966963
ham,I've told you everything will stop. Just dont let her get dehydrated.,8351332153
ham,Or I guess  &lt;#&gt;  min,9121216459
ham,I'm home. Ard wat time will u reach?,7815121484
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",9393905742
ham,"If you want to mapquest it or something look up \usf dogwood drive\""",7199589233
ham,Aight should I just plan to come up later tonight?,8614805070
ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,6669067881
spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",683-549-6103
ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,7121662762
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",9776700368
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",6763496206
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,7726528046
ham,Ranjith cal drpd Deeraj and deepak 5min hold,6304551887
ham,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""",9237298959
ham,Hey u still at the gym?,7899193070
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",9206972538
ham,Much better now thanks lol,7155023712
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",9244908106
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",7529211052
ham,Wa... U so efficient... Gee... Thanx...,8293533679
spam,3. You have received your mobile content. Enjoy,388-715-1037
ham,S but not able to sleep.,9610802097
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,538-912-1626
ham,We will meet soon princess! Ttyl!,7387121528
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,9465972546
ham,Oh :-)only 4 outside players allowed to play know,8720541078
ham,I anything lor.,9248266024
ham,Erutupalam thandiyachu,9921380443
ham,"Y cant u try new invention to fly..i'm not joking.,",6421546755
ham,No..its ful of song lyrics..,7778099978
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks",7733053594
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,8682260568
ham,Shopping? Eh ger i toking abt syd leh...Haha,6230398818
ham,What not under standing.,7779620891
ham,have * good weekend.,8738894204
ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,7302685243
ham,Call me when you get the chance plz &lt;3,7442349088
ham,The new deus ex game comin early next yr,9803016075
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,8354963745
ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",7697989597
ham,Probably a couple hours tops,8216941851
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",8411576588
ham,Man this bus is so so so slow. I think you're gonna get there before me,7809008580
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,6327333011
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",9622582794
ham,Ok,9325592755
spam,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",839-743-2160
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",282-295-3957
ham,Nvm take ur time.,8299903385
ham,So wat's da decision?,6787964193
ham,Wot is u up 2 then bitch?,7128064668
ham,Stupid.its not possible,6598370296
ham,She told to hr that he want posting in chennai:)because i'm working here:),9962115964
spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,591-107-1862
ham,When are you guys leaving?,8711783856
ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?,9514906380
ham,Not able to do anything.,7877892749
ham,ÌÏ takin linear algebra today?,6695717710
ham,This weekend is fine (an excuse not to do too much decorating),7485723836
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",9967371274
ham,Now project pa. After that only i can come.,7399377142
spam,Money i have won wining number 946 wot do i do next,439-654-3401
ham,"Sure, whenever you show the fuck up &gt;:(",8481581760
ham,That was random saw my old roomate on campus. He graduated,6602956809
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",842-765-3025
ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",6638676917
ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,7980279855
ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",8956116373
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,9174744008
ham,Hi good mornin.. Thanku wish u d same..,9661764464
ham,DO U WANT 2 MEET UP 2MORRO,6641470727
ham,Actually I decided I was too hungry so I haven't left yet :V,9213550499
ham,I've sent Ì_ my part..,6106831097
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,7970462003
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",411-594-6148
ham,Understand. his loss is my gain :) so do you work? School?,6926944317
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,6807637754
ham,"Hiya, probably coming home * weekend after next",7697420653
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,7406840010
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,6807145600
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,9944128037
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,379-993-8310
ham,I have no money 4 steve mate! !,7567875966
ham,IM LATE TELLMISS IM ON MY WAY,9940226728
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,6423287643
ham,Normally i use to drink more water daily:),8150969499
ham,Dare i ask... Any luck with sorting out the car?,9920162372
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",6745492866
ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",9815735369
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,8187335373
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,706-997-7832
ham,I've been trying to reach him without success,7961833534
ham,when you and derek done with class?,9155756448
ham,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...,7172354497
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,7446390803
ham,Hey mate. Spoke to the mag people. We‰Û÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,7763594879
ham,Hope you are having a good week. Just checking in,8179831315
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack",9898665156
ham,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",6683121021
ham,Great. Have a safe trip. Dont panic surrender all.,6276701598
ham,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",6383589069
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,7151223018
ham,Try to do something dear. You read something for exams,8534132508
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",9586600347
ham,Gettin rdy to ship comp,6850987886
ham,I am in hospital da. . I will return home in evening,9383040106
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),7507004755
ham,Think + da. You wil do.,6180415201
ham,I'm awake oh. What's up.,7827309524
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,7982383477
ham,How much u trying to get?,9733734877
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",9773175535
ham,Tell me again what your address is,7619581551
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",8939206341
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,8761401971
ham,But you were together so you should be thinkin about him,7164104235
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,9124320944
ham,At WHAT TIME should i come tomorrow,8881155900
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,917-797-9746
ham,\CHA QUITEAMUZING THATåÕSCOOL BABE,7353900870
ham,Omg how did u know what I ate?,8282561287
spam,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",433-260-1282
ham,:( but your not here....,9931359310
ham,Not directly behind... Abt 4 rows behind Ì_...,7244334298
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,606-356-5968
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",334-825-6901
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",306-413-6731
ham,No plans yet. What are you doing ?,7104445944
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,8936064902
ham,Not course. Only maths one day one chapter with in one month we can finish.,9768418614
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),7718400795
spam,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",946-857-3919
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,8666026616
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,264-749-4333
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",442-575-6809
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg",7343659226
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),6893672989
ham,Have you not finished work yet or something?,6217647767
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,7136146883
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,877-415-4793
ham,Right it wasnt you who phoned it was someone with a number like yours!,6680839329
ham,It's ok i wun b angry. Msg u aft i come home tonight.,8776317826
ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,7537729017
ham,Yo sorry was in the shower sup,9814670500
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",6739000927
ham,Full heat pa:-) i have applyed oil pa.,8606288749
ham,I'm stuck in da middle of da row on da right hand side of da lt... ,8741164495
ham,Have you laid your airtel line to rest?,7204854449
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,8888906922
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,390-109-4702
ham,\Hey j! r u feeling any better,7993705534
ham,And I don't plan on staying the night but I prolly won't be back til late,9462066239
ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,7845225088
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",6765507928
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",8922913212
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,9250198640
ham,We live in the next  &lt;#&gt; mins,6185989141
ham,Y de asking like this.,6973708975
ham,Just glad to be talking to you.,7619312096
ham,Wat time Ì_ finish?,8943862894
ham,Sorry da. I gone mad so many pending works what to do.,8324072613
ham,How much you got for cleaning,8746640503
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,6795432538
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,441-511-6470
ham,ÌÏ called dad oredi...,7377851761
ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,9422822296
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,9732936242
ham,"Sorry, I'll call later In meeting.",9541530962
ham,THIS IS A LONG FUCKIN SHOWR,8627570618
ham,"Received, understood n acted upon!",7568389711
ham,They finally came to fix the ceiling.,8913243299
ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",8166899141
ham,Jus finish blowing my hair. U finish dinner already?,7372412091
ham,I'm on the bus. Love you,6525954979
ham,Lol ... I knew that .... I saw him in the dollar store,6444555725
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,304-602-6236
spam,Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,848-791-5190
ham,Only saturday and sunday holiday so its very difficult:),6622873278
ham,Everybody had fun this evening. Miss you.,6362775774
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",8890980403
ham,"I'm in a meeting, call me later at",7902759115
ham,Oh wow thats gay. Will firmware update help,6236607911
ham,These won't do. Have to move on to morphine,9893710245
ham,How come i din c Ì_... Yup i cut my hair...,8771574899
ham,K k pa Had your lunch aha.,7286307918
ham,Oh ho. Is this the first time u use these type of words,6225738768
ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :),6459191366
ham,Of course. I guess god's just got me on hold right now.,6747852531
ham,Do you hide anythiing or keeping distance from me,9307059247
ham,Havent.,7507727548
spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,442-971-1176
